timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707551926958,192,"home/pages/search-results-1-5,813",200,OK,Stress test 3-8,text,true,,121991,1374,4,4,https://supertails.com/pages/search-results-1?q=royalcannon,149,0,0
1707551927026,130,"breed/pages/labrador-6,326",200,OK,Stress test 3-6,text,true,,130806,1317,4,4,https://supertails.com/pages/labrador,98,0,0
1707551927053,179,"breed/pages/labrador-6,326",200,OK,Stress test 3-9,text,true,,130948,1317,4,4,https://supertails.com/pages/labrador,165,0,0
1707551927159,127,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-6,text,true,,143696,1322,4,4,https://supertails.com/pages/consult-a-vet,85,0,0
1707551927234,126,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-9,text,true,,143922,1322,4,4,https://supertails.com/pages/consult-a-vet,98,0,0
1707551927152,302,"home/pages/cat-products-5,814",200,OK,Stress test 3-8,text,true,,148258,1321,4,4,https://supertails.com/pages/cat-products,186,0,0
1707551927086,419,"vet/payments/config-6,717",200,OK,Stress test 3-7,text,true,,2523,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,419,0,0
1707551927288,238,"vet/products/instant-consult-6,631",200,OK,Stress test 3-6,text,true,,207668,1346,4,4,https://supertails.com/products/instant-consult,173,0,0
1707551927362,174,"vet/products/instant-consult-6,631",200,OK,Stress test 3-9,text,true,,207959,1346,4,4,https://supertails.com/products/instant-consult,121,0,0
1707551927456,122,"breed/pages/labrador-6,326",200,OK,Stress test 3-8,text,true,,130740,1317,5,5,https://supertails.com/pages/labrador,86,0,0
1707551927506,204,"home/-5,696",200,OK,Stress test 3-7,text,true,,170944,722,5,5,https://supertails.com/,152,0,0
1707551927580,138,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-8,text,true,,144073,1322,5,5,https://supertails.com/pages/consult-a-vet,89,0,0
1707551927541,258,"home/-5,696",200,OK,Stress test 3-10,text,true,,171076,722,5,5,https://supertails.com/,178,0,20
1707551927529,316,"vet/payments/config-6,717",200,OK,Stress test 3-6,text,true,,2528,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,316,0,0
1707551927537,325,"vet/payments/config-6,717",200,OK,Stress test 3-9,text,true,,2538,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,325,0,0
1707551927719,173,"vet/products/instant-consult-6,631",200,OK,Stress test 3-8,text,true,,207956,1346,4,4,https://supertails.com/products/instant-consult,127,0,0
1707551927712,218,"home/pages/search-results-1-5,813",200,OK,Stress test 3-7,text,true,,121785,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,167,0,0
1707551927802,176,"home/pages/search-results-1-5,813",200,OK,Stress test 3-10,text,true,,122040,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,159,0,0
1707551927980,130,"home/pages/cat-products-5,814",200,OK,Stress test 3-10,text,true,,147911,1321,4,4,https://supertails.com/pages/cat-products,89,0,0
1707551927932,215,"home/pages/cat-products-5,814",200,OK,Stress test 3-7,text,true,,148588,1321,4,4,https://supertails.com/pages/cat-products,174,0,0
1707551927894,315,"vet/payments/config-6,717",200,OK,Stress test 3-8,text,true,,2527,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,315,0,0
1707551928149,131,"breed/pages/labrador-6,326",200,OK,Stress test 3-7,text,true,,130559,1317,4,4,https://supertails.com/pages/labrador,94,0,0
1707551928113,167,"breed/pages/labrador-6,326",200,OK,Stress test 3-10,text,true,,131193,1317,4,4,https://supertails.com/pages/labrador,155,0,0
1707551927864,534,"home/-5,696",200,OK,Stress test 3-9,text,true,,171292,722,4,4,https://supertails.com/,247,0,0
1707551928283,128,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-10,text,true,,144145,1322,4,4,https://supertails.com/pages/consult-a-vet,87,0,0
1707551928212,214,"home/-5,696",200,OK,Stress test 3-8,text,true,,171177,722,4,4,https://supertails.com/,163,0,0
1707551928283,204,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-7,text,true,,144034,1322,4,4,https://supertails.com/pages/consult-a-vet,158,0,0
1707551928401,209,"home/pages/search-results-1-5,813",200,OK,Stress test 3-9,text,true,,121786,1374,4,4,https://supertails.com/pages/search-results-1?q=royalcannon,167,0,0
1707551928488,127,"vet/products/instant-consult-6,631",200,OK,Stress test 3-7,text,true,,207414,1346,4,4,https://supertails.com/products/instant-consult,102,0,0
1707551928428,208,"home/pages/search-results-1-5,813",200,OK,Stress test 3-8,text,true,,122017,1370,4,4,https://supertails.com/pages/search-results-1?q=cookies,166,0,0
1707551928412,267,"vet/products/instant-consult-6,631",200,OK,Stress test 3-10,text,true,,208119,1346,4,4,https://supertails.com/products/instant-consult,153,0,0
1707551928637,206,"home/pages/cat-products-5,814",200,OK,Stress test 3-8,text,true,,148330,1321,5,5,https://supertails.com/pages/cat-products,158,0,0
1707551928612,321,"home/pages/cat-products-5,814",200,OK,Stress test 3-9,text,true,,148472,1321,5,5,https://supertails.com/pages/cat-products,204,0,0
